,audio_filename,dataset,person,bicycle,car,motorcycle,siren,bus,truck,split
162,/media/magalhaes/schreder_sound/22_9_2022/2022-09-22 11_18_58.524611+00_00.wav,22_9_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
163,/media/magalhaes/schreder_sound/22_9_2022/2022-09-22 11_19_54.844896+00_00.wav,22_9_2022,0.0,0.0,1.0,0.0,0.0,0.0,1.0,split1
164,/media/magalhaes/schreder_sound/22_9_2022/2022-09-22 11_20_13.378714+00_00.wav,22_9_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
165,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_12_39.515321+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
166,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_12_49.075088+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
167,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_12_58.635188+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
168,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_13_09.555242+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
169,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_13_19.111639+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
170,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_13_28.691653+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
171,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_13_58.702123+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
172,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_14_09.636542+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
173,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_14_19.184811+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
174,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_14_28.743811+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
175,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_14_39.661244+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
176,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_14_49.226333+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,1.0,split1
177,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_14_58.780305+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
178,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_15_09.698847+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
179,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_15_19.258282+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
180,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_15_39.735594+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
181,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_15_49.293328+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
182,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_15_58.856811+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
183,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_16_09.781144+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,1.0,split1
184,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_16_19.339218+00_00.wav,15_12_2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,split2
185,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_16_28.888437+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
186,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_16_39.808934+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
187,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_16_49.368586+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,1.0,split2
188,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_16_58.927659+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
189,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_17_09.852541+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
190,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_17_19.415357+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
191,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_17_28.964099+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
192,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_17_38.523771+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
193,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_17_49.440472+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
194,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_17_59.001107+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
195,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_18_08.559903+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
196,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_18_19.478399+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
197,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_18_29.035542+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
198,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_18_38.597484+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
199,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_18_49.514922+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
200,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_18_59.074762+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
201,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_19_08.630696+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
202,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_19_19.554498+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
203,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_19_38.671032+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
204,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_19_50.013426+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
205,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_19_59.148170+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
206,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_20_08.704827+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
207,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_20_19.625395+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
208,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_20_29.185628+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
209,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_20_38.743686+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
210,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_21_08.780901+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
211,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_21_19.698697+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,1.0,split2
212,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_21_29.267232+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
213,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_21_38.814581+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
214,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_21_49.735198+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
215,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_21_59.294623+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
216,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_22_08.863192+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
217,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_22_19.766762+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
218,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_22_49.811980+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
219,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_22_59.368089+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
220,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_23_08.929294+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
221,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_23_19.845310+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
222,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_23_29.405285+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,val
223,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_23_38.963701+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
224,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_23_48.523697+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
225,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_24_18.559226+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
226,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_24_29.487194+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
227,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_24_39.043025+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
228,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_24_48.603175+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
229,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_24_59.514825+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
230,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_25_09.073841+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
231,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_25_18.625565+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,val
232,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_25_29.563266+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
233,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_25_39.109318+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
234,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_25_48.671318+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
235,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_25_59.588090+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
236,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_26_09.147347+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
237,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_26_18.706860+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
238,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_26_29.634358+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
239,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_26_39.183903+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
240,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_26_48.755999+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
241,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_26_59.667175+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
242,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_27_09.221793+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
243,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_27_18.780840+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
244,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_27_29.697507+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
245,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_27_39.256723+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
246,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_27_48.816604+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
247,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_27_59.735163+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
248,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_28_09.295525+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
249,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_28_18.859172+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
250,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_28_29.771542+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
251,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_28_48.900679+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
252,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_28_59.808399+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
253,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_29_09.367275+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
254,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_29_18.927128+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,val
255,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_29_29.844885+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,val
256,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_29_39.407194+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
257,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_29_48.963615+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
258,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_29_58.519562+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
259,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_30_28.559740+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
260,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_30_39.477753+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
261,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_30_49.036732+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,val
262,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_30_58.596360+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
263,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_31_09.514360+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
264,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_31_19.074038+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
265,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_31_28.631277+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
266,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_31_49.120000+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
267,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_31_58.669228+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
268,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_32_09.587680+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
269,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_32_19.147392+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
270,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_32_28.706052+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
271,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_32_39.624570+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
272,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_32_49.181842+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
273,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_32_58.747482+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
274,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_33_19.220387+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
275,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_33_28.782511+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,1.0,0.0,split2
276,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_33_39.697861+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
277,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_33_49.259199+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
278,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_33_58.816941+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
279,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_34_09.734522+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
280,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_34_19.293443+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
281,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_34_28.858901+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
282,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_34_39.771211+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
283,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_34_49.330234+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
284,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_34_58.889966+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
285,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_35_09.807803+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
286,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_35_19.367159+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
287,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_35_28.926891+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,1.0,split1
288,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_35_39.844135+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
289,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_35_49.411253+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
290,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_35_58.962849+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
291,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_36_19.434397+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
292,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_36_28.999764+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
293,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_36_38.558413+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
294,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_36_49.479085+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
295,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_36_59.047186+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
296,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_37_08.603188+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
297,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_37_19.513829+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
298,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_37_29.071122+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,val
299,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_37_49.550749+00_00.wav,15_12_2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,split2
300,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_37_59.109990+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
301,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_38_08.665803+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
302,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_38_19.587190+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
303,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_38_29.155192+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
304,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_38_38.704639+00_00.wav,15_12_2022,0.0,1.0,1.0,1.0,0.0,0.0,0.0,val
305,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_38_49.616371+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
306,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_38_59.180557+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
307,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_39_08.739279+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
308,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_39_19.657049+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,1.0,split1
309,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_39_29.222504+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,1.0,split2
310,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_39_38.775077+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
311,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_39_49.691215+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
312,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_39_59.249993+00_00.wav,15_12_2022,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
313,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_40_08.810610+00_00.wav,15_12_2022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
314,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_40_19.727998+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
315,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_40_38.846093+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
316,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_40_49.763592+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
317,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_40_59.322760+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
318,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_41_08.882204+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
319,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_41_19.799265+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
320,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_41_29.358023+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
321,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_41_38.922567+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
322,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_41_49.830149+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
323,/media/magalhaes/schreder_sound/15_12_2022/2022-12-15 17_41_59.394159+00_00.wav,15_12_2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
